active,adjustment,adventurous,aggressive,agreeableness,ambitious,anxious,artistic,assertive,body_focus,cautious,cheerful,cold,conscientiousness,cooperative,depression,disciplined,dutiful,emotionally_aware,empathetic,energetic,extraversion,family_oriented,food_focus,friend_focus,friendly,generous,genuine,happiness,health_oriented,humble,imaginative,impulsive,independent,insecure,intellectual,leisure_oriented,liberal,melancholy,money_oriented,netspeak_focus,neuroticism,openness,organized,party,persuasive,power_driven,religion_oriented,reward_bias,self_assured,self_conscious,sexual_focus,sociable,social_skills,stressed,thinking_style,trusting,type_a,userid,work_oriented,workhorse
-2.227964643992822,2.9972408830553467,1.3694103344972346,2.8489543483077457,-7.310596448132699,3.6710265093792946,7.038910918616178,3.8887766452064634,3.067256766476622,0.22371365,5.954156081123668,-0.5212886109370327,-3.1827476634660368,1.9937265411192664,3.5761872581935683,2.7578317164677117,3.270093350293563,1.7123731675593898,-1.3980206563303905,-3.0513202993047055,-0.1648423407867594,0.3985749378348697,2.7109112256441046,0.0,0.4474273,1.0265861218394692,-3.8810167668131967,-2.1292585584771544,3.0401079966448608,0.0,-2.6768999279808354,-1.3294975176377377,-0.6991521563186407,-2.339235952857969,-0.22567299473814773,7.6273639056602835,1.1185682000000001,0.6746592603371968,3.2848426711304577,1.3422819000000001,0.67114094,1.901244880237649,0.5921073102334817,2.0970023042853363,democrats,2.477204408982728,6.813811903800079,0.22371365,0.0,0.11808287143690777,3.388165002010315,0.22371365,3.4223229870973326,1.625934610494727,11.006219957837855,1.6727409140267926,-1.1180556909705646,9.82341571276347,RepDarrenSoto0,2.5,-1.1113216932170389
-2.429212200816091,3.5679782074743205,0.7653552384860655,2.3365417079447894,-6.654001110694398,4.081533634453385,6.683320680182608,3.325704363913824,2.8003457798886817,0.22026429999999997,3.9877621406952355,0.22705332700098402,-3.445389683289187,1.7567070487205263,4.132322272641515,1.266182414006191,2.8580977681910453,2.2270234191633853,-0.811998171160926,-2.8807031086807315,-0.6594708103426288,0.3814370073781501,3.404668139901951,0.22026429999999997,0.44052859999999994,1.4649311548961124,-3.495037494615631,-1.9620016875432968,3.603593471890897,1.1013215,-2.4110967399444054,-1.3931686073283602,0.5478507292475947,-1.305018726544291,-0.21504956805716513,7.724187253108584,1.54185025,-0.8974073675974716,2.672892355763535,1.54185025,0.44052859999999994,1.864608223223061,0.22458608314738582,1.3987375587386115,democrats,1.847803900866598,7.658370374944449,0.0,0.44052853000000003,0.1533462862142092,3.5566301723935676,0.0,3.3038667171512053,1.4894132825828015,10.216461181217344,2.4181432231940363,-1.2110834116127347,9.22663017565184,RepDarrenSoto1,2.5,0.8446191256978788
0.10008774851132402,6.448708159261985,0.8338549467855455,1.494638403924528,-6.247666827707754,6.077654560580333,4.192174159147319,2.0932754279533214,2.7340651899009507,0.0,5.059705336379983,0.29323868285003707,-3.3878173177914173,2.60503549662443,6.158282719954723,-0.17802480462986425,4.4650129876710976,3.654050530021069,-2.263722615475964,-3.100371668079138,-0.418386546466462,1.2067261076431381,2.7094346758461967,0.0,0.0,2.436309237456058,-3.9436615020308317,-0.978237018350351,3.9478704537075533,0.0,-3.292147620468116,-1.9615390944609816,-0.06490997680033228,-1.4421802134201647,-1.7787317793865565,9.001117911331567,1.23152705,-1.0491598103266595,1.0898934406616514,1.4778325,0.0,1.317471003947738,-0.25494559872474676,2.0752087427182544,democrats,3.4139492064625325,9.639484368182202,0.0,0.4926108000000001,0.1537458361877304,2.648079412825651,0.0,5.2231358562663885,1.4093334346499797,10.874590513695418,3.1761878151374114,0.5193625824817607,10.507065761520684,RepDarrenSoto2,2.5,1.1298842399869442
-2.0548919771008003,3.471527196125714,1.3438138464343943,4.013585690528183,-8.324289234162375,6.623179425738165,5.607089484754103,2.174389407001795,3.229380733500162,0.0,5.849957853992866,-0.9264975995713498,-3.1919205322962174,2.5738683515356415,4.554560807806667,2.243377024617024,4.338843156590942,2.705517882012976,-1.1236406989562604,-3.391260757542299,-1.4384688356546653,0.3062628934336101,3.951603822191104,0.6423983,0.42826549999999997,1.0147529171686331,-4.687047567982065,-2.2159063685882954,5.96939383457865,0.21413276,-3.439724866909585,-1.2477797851314107,-0.24390370523631688,-0.2099777014925519,-0.30519960210567865,7.771608668116395,0.21413276,-1.615940711801897,0.5197382070700213,1.7130619999999999,0.0,1.5441815768761584,0.12032704477116145,2.0771498489792424,democrats,2.0923927747488893,7.772633088593788,0.0,0.4282655000000002,0.5145026266482287,3.9183557973665666,0.0,4.143939378070162,1.2821292990707382,9.562357039828774,2.8006269675755355,-0.35846501475878334,11.05002064038277,RepDarrenSoto3,2.5,0.4960194823115015
-2.476692249499374,4.428112892469306,1.1577372024326877,3.672173828728205,-4.958426356948893,3.274919342228505,6.056548323289966,3.047233763741023,3.556027253038132,0.19569471000000002,5.413439535211268,0.026713388560101192,-2.6618894296075566,2.1275402224438844,4.993652145811517,2.882994594802926,2.938573682052398,2.0879471540891084,-1.3074134171171141,-2.310483542060816,-2.0474844144872733,0.39577651132509034,3.272498771110221,0.19569471000000002,0.39138943,1.3495974808627667,-2.9557975718775182,-1.2060878912758652,3.605853644735596,0.39138943,-2.2818644864016893,-0.7948389007253983,-0.35386330033842484,-1.0662922414122338,0.13529741414113183,7.493219379225834,0.58708414,-1.2734540441833508,3.3422601732916206,2.1526419000000003,0.39138943,1.913185307847097,0.3940354700536482,2.864531201659259,democrats,2.1581490721495205,7.386375121832039,0.0,-0.3913894,0.2988726164217308,2.425738352363263,0.0,4.566269894428769,1.8369578322707425,12.496129423500708,2.5772700537873887,0.6984392607255434,10.07576157167185,RepDarrenSoto4,2.5,-0.4882691697332754
-1.9019121543608795,1.345024796885812,1.1328541054676429,3.1779341865572457,-4.45498043221282,5.6030365637371276,5.800683455832284,2.993982538599641,1.4128249880310817,0.6355932,3.4506533937668564,-0.8514074257615032,-1.8523678970065958,1.9336586869586585,4.629954030333619,2.635457471442799,3.71321387202818,2.168948764533424,-1.7082667574605566,-2.7846915587717467,0.6518484368193622,0.5423856225936561,3.2592485196753356,0.42372879999999996,0.42372879999999996,1.3124331522098585,-3.044109129491076,-0.14294034998945815,3.8002579948947792,1.0593221,-2.0724148242272915,-1.5717128841847159,0.6559739921473198,-4.450738826500916,-0.3558130424365471,9.753149275437526,0.8474575999999999,1.1095085639620654,3.700717570449548,0.21186439999999998,0.0,1.8805311237878453,0.46184860245369047,1.3560176721794028,democrats,2.5040226498696185,9.655556746767266,0.42372879999999996,0.42372889999999996,0.4802681095321457,2.6698311823647294,0.21186439999999998,5.920806053521585,0.9992006744327874,9.368433510555814,1.5141403594536509,0.0025714808047343496,11.403248806649025,RepDarrenSoto5,2.5,0.47609580996667256
-0.21530170266358228,4.856086296699696,0.9917281460911669,2.53548088150964,-5.346500711278502,7.344114574596342,4.106932659295261,1.4560097395691205,1.4380685077735884,0.0,2.5368514002097697,-0.14947406636826988,-1.9489887764369065,2.2298022229585897,5.490408466939645,-0.5088854339332699,3.829153837113825,2.900761450941293,-1.4887745134101091,-2.8377900884485694,0.9793220237712328,1.1210663110078527,2.526416470668804,0.0,0.0,2.176012433563006,-3.6342086431618252,-0.5150562874875757,5.158576698307929,1.0230179000000001,-2.4675872015197506,-1.5312503352207338,1.3743220122695763,-2.155023470669583,-0.30585906148132125,9.115778745508948,0.5115089500000001,-0.7808664140885144,-1.2558964795344152,0.5115089500000001,0.0,1.010788674152578,-0.017223908871542876,1.931787141440049,democrats,3.9030456208732094,8.750370297920245,0.25575447,0.5115089500000001,0.29372111086691044,2.551253400801603,0.0,6.057880526200991,1.5743567855338771,7.033770812843701,2.6369606028000594,0.4039951065733467,11.202481580199466,RepDarrenSoto6,2.5,1.8642912242882346
-1.135775243012373,3.0449699592319766,1.6324847022378366,4.599899171087795,-5.084959872805726,4.180834083122658,4.421561658863369,2.3976280421566427,3.0683990507723253,0.0,5.175180429577464,-0.10296158203981598,-1.877195707169543,2.0055757409038213,4.125397530100097,1.834371992251555,3.0566479146528414,2.2848859405027433,-0.3621062032468903,-2.21580160484617,0.8369100433871308,0.992736502531616,2.497792363786775,0.24875621,0.24875621,1.507578984097282,-2.7324661746495424,-1.4817034212034277,3.645695759131856,0.0,-2.5739531535042093,-0.8382420523757788,0.17647016790012193,-1.2763118643391964,-0.197852925866981,8.131583015243448,0.24875621,-0.09893909378292953,0.9424871528921335,1.9900497,0.24875621,1.6299495776054713,0.6680605097179011,1.9920195307095256,democrats,1.3893315953365755,5.293044036603623,0.0,-0.7462685999999998,-0.05591185808606802,2.7758465444058853,0.24875621,4.803300097544817,1.304901736654768,12.342619308188379,2.0254884836467464,0.20782826205647886,11.931570271576678,RepDarrenSoto7,2.5,-2.7618326109123856
-2.4673256948741855,4.446828320176949,1.092731824874861,0.6225832421847322,-7.936291705755664,8.959987989949749,5.454692217224669,2.04956163016158,2.6919635086231892,0.0,4.233628814755383,-0.4042164741905969,-3.194125,2.989329595524805,4.416126181900707,0.49399332046316013,5.287880167203518,3.3937736604687534,-0.9341869185128866,-3.0421067085434634,-0.7284665453041463,0.3912424781998026,1.3573317699562764,0.9732360000000001,0.0,1.7959012648719663,-4.386477430367108,-2.181470635673624,5.436957334590796,1.459854,-3.180628179267649,-1.906871486664792,1.0365271047039795,1.2602781530153415,-1.451751345384797,9.18915762095961,0.24330900000000003,-0.2075070000000001,0.058747831613119805,1.459854,0.0,1.1936286828967115,0.06744424352729121,2.382164206278027,democrats,2.0064272323684853,10.306284150667807,0.0,0.973236,1.2389406358768404,3.2801172415326327,0.0,4.254277319070319,1.6795035500413746,7.2142005532253,3.532540896779383,-1.293568175053327,9.672066543629633,RepDarrenSoto8,2.5,3.070720046898898
-3.4006122816229984,4.449459153536771,1.087242826098252,1.7772611551837527,-6.012969327619799,6.043034884016615,4.775869367784177,2.6769446563375228,2.4699134835978147,0.4514673,5.4769020422535215,-0.7592868952244305,-4.27458082073178,2.6696232891729643,4.684128449228546,3.86488864336488,3.3573279502810065,2.6795564788755697,-1.5055796141285867,-2.9342475851511445,-3.1135557332970025,-0.2561880450525197,3.7072708353601405,0.22573364,0.0,1.0527086466141022,-3.9356573083683255,-0.8741816130161741,2.7434174515735057,0.9029346,-2.967246507993705,-1.5671130693329873,0.01685835818298065,-2.9257730326215547,-1.0523061950312234,8.666131093939914,1.3544018,-0.7019388257534245,4.566102579818741,0.9029346,0.0,1.8007396595178327,0.1366860415151389,2.684145932884235,democrats,3.6807567101842444,9.82073058130136,0.4514673,-0.22573369999999993,1.7251276263466568,2.5904744088176352,0.0,4.398564063712104,2.1663236292656456,10.091760482463654,2.7295948870419102,1.1623138826942827,9.865919679069762,RepDarrenSoto9,2.5,2.5979379207437163
