,created_at,full_text,party,screen_name
801,Sun Mar 04 00:15:44 +0000 2018,"West Plains is home to the Greater Ozarks Center for Advanced Technology (GOCAT) Facility. Dean of Academic Affairs, Dennis Lancaster, spoke to the West Plains Rotary Club about the city’s work to make improvements at the facility as well as discuss its progress. https://t.co/iJuGBybrCt",republicans,RepJasonSmith
802,Fri Mar 02 20:25:22 +0000 2018,"At this same point in their presidencies...
⏰ Obama had 79% of his nominees approved
⏰ George W. Bush had 65% 
⏰ Clinton had 66% 
⏰ George H.W. Bush had 74% 

Time is ticking. #SenateObstruction must stop.",republicans,RepJasonSmith
803,Fri Mar 02 20:25:11 +0000 2018,FACT: Senate obstructionists' inaction has resulted in 133 fewer confirmations than President Obama. Barely half of the President’s nominees have been confirmed.,republicans,RepJasonSmith
804,Fri Mar 02 18:22:31 +0000 2018,Never too early to get involved in public service! Great to see Holly Malone acting as Arbyrd Mayor for a day. Holly and Mayor Wilson evaluated the city’s storm water and compared Arbyrd’s operations to surrounding towns. Congrats to Holly on a job well done. https://t.co/2E25P5MEeG,republicans,RepJasonSmith
805,Fri Mar 02 01:53:18 +0000 2018,"The power of a tornado is something to behold. I met w/ officials in Malden &amp; Matthews to discuss extent of damage &amp; how they're working to get back to normal.

These communities are strong. Great to see everyone coming together to make sure folks get back on their feet quickly. https://t.co/yr5ccyPkf5",republicans,RepJasonSmith
806,Thu Mar 01 23:55:32 +0000 2018,"For folks affected by last week's tornadoes and high wind damage in Malden and Matthews, you can learn more about how to get recovery assistance tomorrow at the Malden Community Center. https://t.co/wdq2No8lgm",republicans,RepJasonSmith
807,Thu Mar 01 14:04:58 +0000 2018,Opening day at Montauk State Park. Great to see so many folks enjoying nature and catching some pretty impressive trout! https://t.co/IxxSOYCJYG,republicans,RepJasonSmith
808,Wed Feb 28 20:04:12 +0000 2018,"One year ago today, an EF4 tornado tore through Perryville. 60 families lost just about everything and tragically, one man lost his life. One year later, the debris has been removed and lives have been rebuilt, but the memories of that day remain. https://t.co/aFExZIWjpi",republicans,RepJasonSmith
809,Wed Feb 28 15:40:49 +0000 2018,"Billy Graham had a profound impact on many, many people. I am blessed to have the opportunity to pay my respects to Reverend Graham today as we honor his life of service and legacy of sharing the gospel. https://t.co/h51q6iupnd",republicans,RepJasonSmith
810,Wed Feb 28 00:40:39 +0000 2018,"It was great to celebrate National FFA Week. In fact, I still have my jacket from Salem High School's Future Farmers of America hanging in my office. 

Read more about my experience with @NationalFFA and the important work they do in Missouri here: https://t.co/liRE8LndfK https://t.co/iJMkCaAfZb",republicans,RepJasonSmith
811,Mon Feb 26 19:59:19 +0000 2018,"Did you know that MO has one of the highest numbers of farms of any state? It’s awesome to finally have a President who is so supportive of MO farmers. 

I am proud to #FightForFarmers alongside @realDonaldTrump​ and make sure govt stays off your land! https://t.co/PzifWI8FeF",republicans,RepJasonSmith
812,Mon Feb 26 00:03:36 +0000 2018,"Sadly, many homes &amp; several businesses in both Matthews and Malden suffered extensive damage. The Malden Community Center at 607 Douglass St is open w/ 150 beds for anyone who needs a place to sleep tonight. Thanks to local churches &amp; businesses, meals are available here as well.",republicans,RepJasonSmith
813,Mon Feb 26 00:02:20 +0000 2018,"Thinking about the folks in the Bootheel affected by severe weather last night. 

Praying for everyone who was injured, for folks who are displaced because of damage, and for strength as the communities work to rebuild.",republicans,RepJasonSmith
814,Sat Feb 24 21:00:19 +0000 2018,13th Annual Mason-Dixon Chili Society Cook-Off to benefit the United Gospel Rescue Mission. Great to see so many folks out supporting such a great cause in Poplar Bluff. https://t.co/ORk0BP5mdg,republicans,RepJasonSmith
815,Fri Feb 23 20:45:13 +0000 2018,"#OTD in 1945, our flag was raised at #IwoJima. American bravery and valor at its finest. 🇺🇸 https://t.co/vPxXeBcyyp",republicans,RepJasonSmith
816,Fri Feb 23 17:07:06 +0000 2018,"Great meeting with the MO State Medical Association to discuss my work with @realDonaldTrump to advance regulatory relief for small, rural health care providers &amp; strategies to combat the #opioid crisis in MO by improving programs to reduce barriers to treating mental illness. https://t.co/yAdhY5KoTR",republicans,RepJasonSmith
817,Fri Feb 23 00:54:10 +0000 2018,"At WH talking to @realDonaldTrump​ about putting rural #AmericaFirst.

w/ stronger economy, better #tax code, fewer regulations, lower energy prices &amp; new, fairer trade deals, we believe that we can bring back jobs &amp; help rural America thrive.

Read more: https://t.co/G98jH5LZCv https://t.co/IMrMUBAXfy",republicans,RepJasonSmith
818,Thu Feb 22 19:18:08 +0000 2018,"Happy Birthday to one of our founding fathers and America's first President. 

""The Constitution is the guide which I will never abandon,""  #GeorgeWashington https://t.co/9W9YY8W7PE",republicans,RepJasonSmith
819,Wed Feb 21 14:38:56 +0000 2018,"Sad to hear about the passing of Billy Graham. But what a legacy he has left on this earth. 

I know when he saw Jesus' face, he was welcomed with the words ""Well done my good and faithful servant, well done.""",republicans,RepJasonSmith
820,Tue Feb 20 20:02:46 +0000 2018,"I believe that life begins at conception, and saving for the future of that life should too. #ProLife",republicans,RepJasonSmith
821,Tue Feb 20 20:02:38 +0000 2018,I am proud to support the Investing for Tomorrow Act which allows parents to put dreams into action and start saving for their children’s education in tax-free account and name their unborn child as a beneficiary to that account.,republicans,RepJasonSmith
822,Tue Feb 20 20:00:39 +0000 2018,"Parents, when you first found out you were expecting, did you start dreaming of who your child would grow up to be?",republicans,RepJasonSmith
823,Tue Feb 20 15:45:42 +0000 2018,"The Village of Pinhook was destroyed by a flood when a levee blew out in 2011. This year, they have begun to rebuild. 

Last week, I got to donate part of my shutdown salary to help out. Inspiring to see the community's strength &amp; blessed to be a part of helping Pinhook rebuild. https://t.co/xMkksQxIp8",republicans,RepJasonSmith
824,Tue Feb 20 00:50:26 +0000 2018,"On #PresidentsDay, I would like to thank @realDonaldTrump for his work to make a difference in the lives of folks from MO

👍🏻 Jobless claims at 45-year low
👍🏻 Millions of Americans getting bonuses, benefits &amp; higher wages because of #TaxCuts
👍🏻Regs CUT at historic rates https://t.co/0BoTtHQART",republicans,RepJasonSmith
825,Mon Feb 19 16:11:15 +0000 2018,"Honoring the men who have led our country over the past 242 years, and counting our blessings for the leadership we have today. Happy #PresidentsDay https://t.co/y00NO6y1pG",republicans,RepJasonSmith
826,Mon Feb 19 02:05:36 +0000 2018,Soon the folks of Perry County will get to step back in time and see what 1904 at the Perry County Courthouse was like firsthand. It is getting restored to its 1900s-era glory with all the modern conveniences of today. Great to see the building so beautifully lit at night! https://t.co/mKXmIYzhmb,republicans,RepJasonSmith
827,Sun Feb 18 16:24:32 +0000 2018,"#AmericaFirst, Regulations Last!

The Trump Admin is repealing regs at a rate of 22:1. More than 1,500 regs have been withdrawn completely or delayed. 

Trump’s 2017 repeals will save Americans $8.1B over their lifetimes &amp; more than $9.8B is expected to be saved thru 2018 repeals",republicans,RepJasonSmith
828,Sat Feb 17 22:43:28 +0000 2018,"Congratulations to Thomas Fisk who was named Teen of the Year at the Arcadia Valley Chamber of Commerce. 

The community also honored Judy and Roger Medley for Lifetime Achievement, Big Creek RV Park as Business of the Year and Ruth Ann Short with its 110% Award. https://t.co/cwrKoWA6Fk",republicans,RepJasonSmith
829,Sat Feb 17 15:53:47 +0000 2018,"FFA teaches young adults throughout the 8th district of Missouri to do, to learn, to live, and to serve. Countless lives, including my own, have been changed for the better as FFA provides confidence both in the classroom and on the farm. #FFAWeek",republicans,RepJasonSmith
830,Sat Feb 17 15:53:11 +0000 2018,"National FFA Week starts today! I'm a proud FFA Alumni, and have my FFA jacket from high school hanging in my office in Washington. 

I join Missouri’s 25,920 FFA members to celebrate Future Farmers of America​ and thank the organization for its tremendous impact on agriculture. https://t.co/eCi24ojjSg",republicans,RepJasonSmith
831,Fri Feb 16 02:07:47 +0000 2018,"As it relates to the most recent presidential election, more and more stones are being overturned as we learn about how the constitutional rights of Americans were trampled upon... Keep reading here 👉🏻 https://t.co/hJEJpJiRq4",republicans,RepJasonSmith
832,Thu Feb 15 15:51:41 +0000 2018,"Honored to receive the ""True Blue"" award from @FRCdc. Proud to be a #ProLife voter and defend Missourians' family values. https://t.co/YJXlIDvMqL",republicans,RepJasonSmith
833,Wed Feb 14 22:18:00 +0000 2018,"Tragic news out of #Florida this afternoon. Children learning in their classrooms should not have to experience violence like this. Join me in praying for all students, teachers and families involved. Grateful for our brave law enforcement officers that rushed to their aid.",republicans,RepJasonSmith
834,Wed Feb 14 01:16:34 +0000 2018,Talking w/ @realDonaldTrump about unfair practices from foreign countries that hurt domestic #aluminum &amp; #steel. Told him about Noranda plant closing in New Madrid and with it 900 jobs. I'm encouraged by @POTUS' strong policies &amp; commitment to fight for fair deals for US workers. https://t.co/oNJead3zLq,republicans,RepJasonSmith
835,Tue Feb 13 00:44:19 +0000 2018,"Happy Birthday to my favorite President and true symbol of perseverance, Abraham Lincoln. https://t.co/ON3qgNBi0w",republicans,RepJasonSmith
836,Mon Feb 12 20:19:05 +0000 2018,"Incredible to legislation that was signed into law just six weeks ago already having an impact, and I could not be happier for folks back home who are benefitting from bonuses, higher wages, more jobs and better benefits as a result of our tax cuts bill. #NotCrumbs #TaxCuts",republicans,RepJasonSmith
837,Mon Feb 12 20:18:24 +0000 2018,Awesome day at the AT&amp;T​ Call Center in Cape Girardeau where I got to visit with folks who received bonuses and other benefits as a result of the #TaxCutsAndJobsAct. https://t.co/wQPLmth5g9,republicans,RepJasonSmith
838,Mon Feb 12 18:43:34 +0000 2018,Donated my first shutdown salary check today to Catholic Charities who are helping residents from Pinhook build permanent housing. Incredible to see so many folks coming together to help the Pinhook community rebuild after floods - honored to be a small part of the process. https://t.co/Y3Ps2o4tcw,republicans,RepJasonSmith
839,Fri Feb 09 01:59:33 +0000 2018,"We heard a great message of faith and gratitude from President Trump at the National Prayer Breakfast this morning. We are truly a blessed nation, and I am honored to serve alongside @realDonaldTrump. May God continue to bless America. https://t.co/jBoiwUnqOc",republicans,RepJasonSmith
840,Thu Feb 08 23:08:16 +0000 2018,"Exactly what the doctor ordered... the #TaxCutsAndJobsAct is the perfect prescription for folks who work at CVS in MO. With 130+ stores, upwards of 3,000 Missourians are set to earn higher wages &amp; receive better benefits as a result of our #TaxCuts bill https://t.co/4wjz8pk7JO",republicans,RepJasonSmith
841,Thu Feb 08 19:04:30 +0000 2018,"#TBT to my stop @TysonFoods in Dexter just a couple of weeks ago. Today the company announced $500-$1,000 bonuses for more than 100,000 team members because of the #TaxCutsAndJobsAct. Exciting news for folks at Tyson and definitely not #crumbs. https://t.co/LvWKFDkSVH",republicans,RepJasonSmith
842,Thu Feb 08 13:44:00 +0000 2018,What an experience to be at the 66th annual national prayer breakfast as we pause to pray for our leaders and our country and come together to share the power of prayer. https://t.co/ClfM5nW5TF,republicans,RepJasonSmith
843,Thu Feb 08 00:52:11 +0000 2018,February is National #Heart Month. #KnowYourNumbers to make sure you stay heart healthy 👉🏻https://t.co/QBcU0W1gKp https://t.co/OtlBSDFn4S,republicans,RepJasonSmith
844,Wed Feb 07 01:27:20 +0000 2018,"Today marks one week since @realDonaldTrump came to the Capitol to share his first State of the Union address with Congress.

It is amazing the difference a change in administrations makes. More jobs, a booming economy and a STRONG nation. 

More here 👉🏻https://t.co/ZHXfJqAoau https://t.co/yd6QqHgORo",republicans,RepJasonSmith
845,Tue Feb 06 21:24:01 +0000 2018,Remembering President Ronald Reagan on what would have been his 107th birthday. We are stronger today as country because of your leadership. https://t.co/k2uz16HugE,republicans,RepJasonSmith
846,Tue Feb 06 18:28:28 +0000 2018,"I got to talk with my friend Allen from Dexter, Missouri before the State of the Union last week about my work to ensure Missouri farmers are treated fairly. It is always good to see folks from back home when I’m in Washington. https://t.co/Hlg03t9mTs",republicans,RepJasonSmith
847,Mon Feb 05 23:08:48 +0000 2018,It is great to see community spirit and dedication rewarded. Congratulations to the winners of all the awards handed out at the Bonne Terre Chamber of Commerce banquet! https://t.co/NpVuhe8Ezk,republicans,RepJasonSmith
848,Fri Feb 02 17:24:18 +0000 2018,Today seems like a good day to revisit my weekly column from almost one year ago 👀 https://t.co/78CSqvbNgY #MemoDay,republicans,RepJasonSmith
849,Thu Feb 01 19:18:23 +0000 2018,"American companies are investing in American workers and delivering on bonuses, higher wages, more jobs and better benefits. Proud to work with our President to put #AmericaFirst.",republicans,RepJasonSmith
850,Thu Feb 01 19:18:07 +0000 2018,"Great to be with @realDonaldTrump today for GOP conference meetings. This time last year, we were working on our plan to give #TaxCuts to all Americans. One year later, that plan has become law and we are seeing the amazing impacts of this legislation. https://t.co/ltniBr89JB",republicans,RepJasonSmith
851,Thu Feb 01 17:14:32 +0000 2018,"Have you checked your paycheck? Thanks to the #TaxCutsAndJobsAct, you should be seeing more money in your pocket starting today! #CheckYourCheck",republicans,RepJasonSmith
852,Wed Jan 31 05:03:57 +0000 2018,"President Trump has spent the past year putting America first and ensuring American families are better off than they were just one year ago. Together, we are building a safe and strong nation. Watch my full statement on @realDonaldTrump's first #SOTU https://t.co/zjJuPPX8BT",republicans,RepJasonSmith
853,Wed Jan 31 03:31:32 +0000 2018,“The people dreamed this country. The people built this country.  And it is the people who are making America great again.” @realDonaldTrump a truly historic first #SOTU honored to be a witness to history.,republicans,RepJasonSmith
854,Wed Jan 31 03:11:52 +0000 2018,"“We know that weakness is the surest path to conflict, and unmatched power is the surest means of our defense.” @realDonaldTrump this is why I have voted multiple times to fully fund our military. Senate needs to do the same. #SOTU",republicans,RepJasonSmith
855,Wed Jan 31 03:00:55 +0000 2018,"""Tonight, I call on the Congress to empower every Cabinet Secretary with the authority to reward good workers -- and to remove Federal employees who undermine the public trust or fail the American people."" @realDonaldTrump

Authoring a bill that will do exactly this #SOTU",republicans,RepJasonSmith
856,Wed Jan 31 02:40:21 +0000 2018,"""In America, we know that faith and family, not government and bureaucracy, are the center of the American life. Our motto is 'in God we trust.'"" Proud to stand with President @realDonaldTrump 🇺🇸 #SOTU",republicans,RepJasonSmith
857,Wed Jan 31 02:28:37 +0000 2018,"""We enacted the biggest #TaxCuts and reforms in American history"" @realDonaldTrump #SOTU",republicans,RepJasonSmith
858,Wed Jan 31 02:16:22 +0000 2018,Resounding support for @realDonaldTrump as he walked in the House Chamber tonight. #SOTU https://t.co/wdiswvwEij,republicans,RepJasonSmith
859,Wed Jan 31 01:41:05 +0000 2018,"Talking with Brian Hauswirth from MissouriNet, previewing @realDonaldTrump's first #SOTU https://t.co/BWsHSydRMk",republicans,RepJasonSmith
860,Tue Jan 30 20:57:07 +0000 2018,Today is the THIRD time I have voted to fully fund our troops for the year and give our brave men and women in uniform the tools they need to do their jobs and keep us safe. The Senate has yet to do the same. It is high time for the Senate to act.,republicans,RepJasonSmith
861,Tue Jan 30 20:56:57 +0000 2018,"Your government shouldn't be run on short term deals. Our troops have made a long term commitment to defending our freedom, and fully funding their budget shouldn't be treated as a political football.",republicans,RepJasonSmith
862,Tue Jan 30 19:41:09 +0000 2018,"Looking forward to hearing from @realDonaldTrump​ tonight in his first State of the Union address. 

Quick preview: the state of our union is STRONG. #AmericaFirst #MAGA #SOTU https://t.co/nV8vlaZqEQ",republicans,RepJasonSmith
863,Tue Jan 30 03:17:36 +0000 2018,"Why don't these Senators understand that #TheyFeelPain and it's our duty to protect those who cannot protect themselves.

#ProLife #WhyWeMarch",republicans,RepJasonSmith
864,Tue Jan 30 03:17:20 +0000 2018,"Today, Senate had the chance to stop abortions after 20 weeks. They had the chance to protect children who sleep, suck their thumb &amp; who can survive outside the womb &amp; feel pain. In the House, I helped write and pass the 20-week abortion ban, but sadly, Senate blocked our effort.",republicans,RepJasonSmith
865,Tue Jan 30 00:45:48 +0000 2018,"House Intel Cmte just voted to #ReleaseTheMemo. 

After I reviewed this classified info 2 weeks ago, I knew immediately that the American public should see what I read. This memo is of national importance. I am glad to see the Intel Cmte voted to make sure you can see what I saw.",republicans,RepJasonSmith
866,Sat Jan 27 22:27:47 +0000 2018,Congratulations to North County's first female athletic director and longtime coach Bonnie Bradley. She is among the first inductees in the North St. Francois County School District Hall of Fame as the district celebrates it's 50th year. https://t.co/FXpJHpEtiW,republicans,RepJasonSmith
867,Sat Jan 27 17:49:03 +0000 2018,"In the words of holocaust survivor Elie Wiesel, ""To forget the victims means to kill them a second time. So I couldn't prevent the first death. I surely must be capable of saving them from a second death."" 

#HolocaustRemembranceDay https://t.co/ajO16WAsMa",republicans,RepJasonSmith
868,Fri Jan 26 01:58:48 +0000 2018,Visiting with US Bank employees in Salem who are receiving #bonuses and larger #paychecks as a result of the #TaxCutsAndJobsAct. Great to hear from folks who are already being able to keep more of what they make as a result of a new law that's less than a month old. https://t.co/e9v7r6gfiS,republicans,RepJasonSmith
869,Thu Jan 25 21:09:46 +0000 2018,"Thanks to KSMO in Salem for having me on. Happy to talk about the impact of #TaxCuts in Missouri's 8th District.

As of today, more than $82 BILLION in investments to the US economy have been announced as a result of the #TaxCutsAndJobsAct. #CutsCutsCuts #JobsJobsJobs https://t.co/oSzqVURTSX",republicans,RepJasonSmith
870,Thu Jan 25 19:46:29 +0000 2018,Excited to see my friend R.D. James confirmed by the Senate to be the Assistant Secretary of the Army for Civil Works. https://t.co/BfnffshjOW https://t.co/MFIbIEqJNi,republicans,RepJasonSmith
871,Thu Jan 25 03:00:50 +0000 2018,East Carter High School has some really smart and engaging students in their government class. I enjoyed answering their questions about Washington and updating them on my work in Congress. https://t.co/kEeJTfhsrj,republicans,RepJasonSmith
872,Wed Jan 24 21:16:00 +0000 2018,"@kfvsnews We also discussed some of my legislative priorities for 2018 which include securing our #borders, cutting off funds to #SanctuaryCities, implementing #welfare work requirements for able-bodied people and investing in our nation's crumbling #infrastructure.",republicans,RepJasonSmith
873,Wed Jan 24 21:14:47 +0000 2018,"Enjoyed sitting down with @kfvsnews this morning to talk about @realDonaldTrump's first year in office, the amazing success of the #TaxCutsAndJobsAct and the impact this legislation is already having in Missouri. https://t.co/OfpVekTnkr",republicans,RepJasonSmith
874,Wed Jan 24 02:54:54 +0000 2018,Great to be with the Jackson High School FFA at their awards ceremony tonight. Always fun to reflect on my time in the FFA and talk about the importance of #agriculture. https://t.co/worercYdbM,republicans,RepJasonSmith
875,Tue Jan 23 04:30:35 +0000 2018,"Proud to honor the sanctity of human life today and everyday. 

Click to read my latest column on last week's #MarchForLife 👶🏼👇🏻

https://t.co/VWulTBh8N2 https://t.co/Oh0utFjBaJ",republicans,RepJasonSmith
876,Tue Jan 23 02:10:34 +0000 2018,"The #Shutdown has ended. Thankful for the leadership of @realDonaldTrump &amp; fellow Republicans who worked to re-open govt so we can serve the people

✅ Military getting paychecks
✅ Children's health insurance funded for 6 yrs
✅ Obamacare taxes stopped
✅ Govt open to serve you",republicans,RepJasonSmith
877,Sun Jan 21 21:59:34 +0000 2018,"...we are locked in a #shutdown. because liberal obstructionists are taking advantage of arcane Senate rules, holding healthcare for children and funding for the military hostage in the name of illegal immigrants. (2/2) https://t.co/XCGlmZiBal",republicans,RepJasonSmith
878,Sun Jan 21 21:59:26 +0000 2018,"It only takes 51 votes to pass a budget, so it would only make sense that 51 votes could appropriate the money to fund that budget, right? WRONG. Senate rules say you must have 60. So, instead of funding the government with a simple majority approval... (1/2)",republicans,RepJasonSmith
879,Sun Jan 21 19:28:39 +0000 2018,"We are on day two of Democrats prioritizing illegal immigrants over children’s healthcare, our men and women in uniform and a functional government. It is time for liberals to stop playing political games and take care of the people who elected them to serve.",republicans,RepJasonSmith
880,Sat Jan 20 05:09:38 +0000 2018,"Watch my full statement to hear why I will be donating my pay every day the government remains closed to a charity in Missouri. If your government isn't working for you, then your elected officials should not get paid, it's that simple. #Shutdown https://t.co/tzOWhpArKs",republicans,RepJasonSmith
881,Fri Jan 19 23:09:40 +0000 2018,Today I went to a secure location in the US Capitol &amp; reviewed classified House Intel Cmte memo created after months of investigation into 2016 election. The info I read is of national importance. Memo must be released so the American public can see what I’ve seen #ReleaseTheMemo,republicans,RepJasonSmith
882,Fri Jan 19 21:13:28 +0000 2018,"Kelsey told me what an honor it was to stand by @realDonaldTrump with her daughters at the #MarchForLife rally. Great to see Missourians who are fighting for the unborn's #RightToLife standing beside our President. 

You can see Kelsey, Izabella &amp; Brielle to the left of POTUS. https://t.co/zAjhF4Aidu",republicans,RepJasonSmith
883,Fri Jan 19 01:04:18 +0000 2018,"Got to visit w/ Kelsey Hedges &amp; her twins, Izabella &amp; Brielle. Kelsey bravely defended their lives when she was pressured into an abortion by the twins' father. Instead, she turned to the Rolla Pregnancy Center for help &amp; brought these beautiful girls into the world. #WhyWeMarch https://t.co/O0AdHjQOyb",republicans,RepJasonSmith
884,Thu Jan 18 20:03:18 +0000 2018,#CheckYourPaycheck in February. The #TaxCutsAndJobsAct starts putting more of YOUR money back in YOUR pocket next month. 💵,republicans,RepJasonSmith
885,Thu Jan 18 19:22:47 +0000 2018,"#TaxCuts for Missourians are already having an impact. Check out some MO businesses that have passed on #TaxRelief to workers through pay raises &amp; bonuses.

✅ Wal-Mart
✅ Great Southern Bancorp
✅ Commerce Bancshares
✅ AT&amp;T
✅ Bank of America
✅ Mid-Am Metal Forming
✅ US Bank",republicans,RepJasonSmith
886,Tue Jan 16 22:57:51 +0000 2018,"Great to see folks in Poplar Bluff honoring Dr. Martin Luther King Jr.'s legacy. This year's theme is ""What are you doing for others?"" Something important to think about as we honor Dr. King this week. #MLKDay2018 https://t.co/PSbDiXYP1o",republicans,RepJasonSmith
887,Tue Jan 16 15:24:38 +0000 2018,"On #ReligiousFreedomDay we recognize the right of all Americans to live out their faith. As your Rep. in Congress, I am proud to stand up for Missourians' sincerely held religious beliefs and fight to make sure the government does not interfere with your religious freedoms. https://t.co/A4pIqDpT7u",republicans,RepJasonSmith
888,Mon Jan 15 15:19:34 +0000 2018,Today we remember a man whose work changed our world for the better. His legacy will live on forever. #MLKDay https://t.co/VKD9Qdd4xa,republicans,RepJasonSmith
889,Sat Jan 13 01:19:36 +0000 2018,"For folks working a 40-hour week, a $2 increase in their hourly wage = an extra $320 a month. To me, that sounds like extra cash in your pocket, but Pelosi calls it ""crumbs."" Probably because $320 barely covers half of one of her first-class plane tickets. https://t.co/r21TYW0W2Q https://t.co/UxakZmgnZF",republicans,RepJasonSmith
890,Fri Jan 12 20:44:13 +0000 2018,What a winter it has been - Missouri is iced over! Everyone stay safe out there. #WinterStormHunter https://t.co/W5ngS1M5Jd,republicans,RepJasonSmith
891,Fri Jan 12 00:22:17 +0000 2018,Winter Storm #Hunter is headed our way. Make sure to be careful and watch your local stations for #WinterWeather updates! https://t.co/7S3nFYd9I6,republicans,RepJasonSmith
892,Thu Jan 11 21:34:19 +0000 2018,You can find out more about Operation Center Mass at https://t.co/znCgqZUtwv and the Desloge Chamber at https://t.co/Gq2Iy4SbWI,republicans,RepJasonSmith
893,Thu Jan 11 21:34:06 +0000 2018,Congratulations to the new Desloge Chamber board members who were just sworn in. They kicked off their first meeting of the year with a presentation by Will Foy of Operation Center Mass which works with the MO Chamber of Commerce to help veterans transition to civilian life. https://t.co/IEkw9g5nan,republicans,RepJasonSmith
894,Wed Jan 10 19:06:30 +0000 2018,"#OnThisDay in 1946, @UN met for the 1st time. Since 1946, UN has stopped supporting US &amp; grown into a bureaucratic mess. Now @realDonaldTrump is acting to stop this overgrown, over-funded, org from letting its army of swamp-dwellers degrade US &amp; our allies https://t.co/SVvpQkFVll",republicans,RepJasonSmith
895,Wed Jan 10 02:02:37 +0000 2018,"Without access to broadband, rural America does not have resources for job opportunities &amp; training. I shared the findings of my public #RuralBroadband roundtable with @realDonaldTrump’s team in Sept. &amp; they’re already making progress on expanding broadband to rural communities. https://t.co/WQNEMXd8Yf",republicans,RepJasonSmith
896,Tue Jan 09 19:40:33 +0000 2018,"“Farm Country is God’s Country.” @realDonaldTrump and I are focused on family farmers and working to improve life for rural Americans by cutting taxes, expanding rural broadband, undoing job-killing Obama-era policies and keeping Washington bureaucrats off of your farm. https://t.co/Vl0MQgscLj",republicans,RepJasonSmith
897,Tue Jan 09 17:19:34 +0000 2018,Today is #LawEnforcementAppreciationDay. Please join me in thanking all of the brave men and women in blue who protect our communities. #BackTheBlue #LEAD2018 https://t.co/vDTDSE0oJW,republicans,RepJasonSmith
898,Mon Jan 08 20:56:53 +0000 2018,The #MississippiRiver in Cape Girardeau is covered in #ice. What a winter! Everyone stay safe and stay warm. #WinterWeather #MOwx https://t.co/Vj1AKn2ggD,republicans,RepJasonSmith
899,Sun Jan 07 16:38:59 +0000 2018,It was an honor to be inducted into the Missouri Farmers Care Hall of Fame. I am humbled by the opportunity to be the voice of Missouri family farmers in Congress and will continue to fight to keep Washington bureaucrats off of your land. https://t.co/si6lDerN84,republicans,RepJasonSmith
900,Fri Jan 05 23:00:00 +0000 2018,"#TaxCuts are working. Businesses here in Missouri are writing bonus checks to their employees, giving pay increases and many are raising minimum wages for workers. I am looking forward to even more wins for hardworking Americans in 2018. 🇺🇸💲📈 https://t.co/wq3Azgz0gT",republicans,RepJasonSmith
901,Fri Jan 05 15:42:27 +0000 2018,"Every freedom-loving person should support the people of #Iran in their fight against the brutal Iranian regime.

Instead of leading from behind like Obama, the Trump Administration is standing up for freedom and not bending to the will of evil dictators. https://t.co/nC23frYhwH",republicans,RepJasonSmith
902,Wed Jan 03 02:22:49 +0000 2018,"A year of DRAINING THE SWAMP! Check out how the size and scope of overgrown, federal government bureaucracy was ROLLED BACK under @realDonaldTrump. https://t.co/bDHALLp6J3",republicans,RepJasonSmith
903,Tue Jan 02 01:38:28 +0000 2018,Happy New Year! I hope 2018 is filled with blessings and prosperity for all. #HappyNewYear2018 https://t.co/8W5t3bxiDF,republicans,RepJasonSmith
904,Mon Jan 01 01:17:51 +0000 2018,"New Year, New Tax Code with lower tax rates! What will you do with more money in your pocket in 2018? #HappyNewYear #TaxCutsAndJobsAct https://t.co/ZPOHqYb1Oz",republicans,RepJasonSmith
905,Sun Dec 31 02:23:01 +0000 2017,"This year, we saw incredible floods that devastated many towns in our area and wildfires that ravaged nearby farms. But we also saw incredible acts of kindness – neighbors helping neighbors, working tirelessly and selflessly to help their communities recover. #2017inMissouri8 https://t.co/SpJ4VMrRgg",republicans,RepJasonSmith
906,Sat Dec 30 22:38:49 +0000 2017,"Most recently, the #TaxCutsAndJobsAct was signed into law allowing our farmers to keep more of their money to invest in their farms and families.  Ready to see what else we can accomplish with @realDonaldTrump in 2018!",republicans,RepJasonSmith
907,Sat Dec 30 22:37:52 +0000 2017,"Over the past year, we’ve been able to repeal harmful regs like Waters of the US which allowed Obama’s EPA to regulate every drop of water on your land and also ended the practice of ""sue and settle"" where radical environmental groups sued the govt winning tax $ and new regs.",republicans,RepJasonSmith
908,Sat Dec 30 22:36:50 +0000 2017,"One of the best times of #2017inMissouri8 was spending the entire month of August focused on farms. Agriculture is the biggest driver of Missouri’s economy, and one of my most important fights has been to keep the government off of your land and out of your family farm. https://t.co/Sd9FjAAlh1",republicans,RepJasonSmith
909,Sat Dec 30 02:05:48 +0000 2017,"#2017inMissouri8 brought two Presidential visits. Together with @realDonaldTrump, we repealed $4.1B in regs, jumpstarted US economy w/ #TaxCuts, invested in domestic energy &amp; brought illegal immigration levels down to the lowest rate since 1971. Still much more work to be done. https://t.co/jgvWEyJN3B",republicans,RepJasonSmith
910,Fri Dec 29 14:25:40 +0000 2017,"It’s been a busy year! We had major accomplishments like #TaxCuts &amp; given our military the biggest pay raise in 8 years. In 2018, I hope the Senate will get busy &amp; make sure none of our work in the House continues to get bogged down &amp; #StuckInTheSenate because of DC Swamp rules. https://t.co/eGZjK1lnyb",republicans,RepJasonSmith
911,Thu Dec 28 15:34:57 +0000 2017,#TBT to celebrating the passage of the #TaxCutsAndJobsAct at the White House. Excited to see what we can accomplish in 2018! https://t.co/VqDxzIzW3p,republicans,RepJasonSmith
